,sensorValue
22866,-0.041518658450950374
22867,-0.08040806274782542
22868,-0.04658628540407528
22869,0.0014957458459243789
22870,0.006523089595924514
22871,-0.0076807678259505074
22872,0.013040911861549542
22873,0.05735243529904954
22874,0.05862538451779953
22875,-0.0005264709509504861
22876,-0.05390977173220057
22877,-0.044991070560325586
22878,-0.006222515872825518
22879,-0.005215435794700518
22880,-0.04167979126345034
22881,-0.04988950806032544
22882,0.0007867614709244908
22883,0.05680458373654962
22884,0.05632924193967437
22885,0.018309954830299624
22886,0.009101214595924612
22887,0.039047747799049626
22888,0.05499989623654966
22889,0.0355833923302995
22890,0.025971820064674578
22891,0.05826283568967461
22892,0.09177040404904946
22893,0.07184633178342459
22894,0.017850726314674548
22895,-0.0006312072790755074
22896,0.032255999752174525
22897,0.056079486080299557
22898,0.029081683345924425
22899,-0.009130963138450632
22900,-0.0012273986853255092
22901,0.03758143920529955
22902,0.039345843502174516
22903,-0.01407774048220034
22904,-0.05832481079470053
22905,-0.03421934204470034
22906,0.029081683345924425
22907,0.05812587279904946
22908,0.04100551147092446
22909,0.03280385131467467
22910,0.06005140990842461
22911,0.0816512634240496
22912,0.06472426147092447
22913,0.042495989986549576
22914,0.054025042720924565
22915,0.07062977904904955
22916,0.03891078490842448
22917,-0.02700059204470051
22918,-0.05316856079470034
22919,-0.0073504455603254915
22920,0.05172890014279963
22921,0.052800433345924436
22922,0.009463763424049532
22923,-0.005779400638450394
22924,0.02697084350217449
22925,0.045646136470924414
22926,0.0036146423302996222
22927,-0.05530357056032553
22928,-0.055553326419700566
22929,0.0027848083459245387
22930,0.04057850951779951
22931,0.009117327877174564
22932,-0.0433797424353255
22933,-0.04449155884157552
22934,-0.0018960998572006282
22935,0.015159808345924564
22936,-0.014158306888450323
22937,-0.034146832279075445
22938,-0.006141949466575536
22939,0.029444232174049567
22940,0.019292864986549585
22941,-0.016389996341575452
22942,-0.014109967044700467
22943,0.031208636470924533
22944,0.05148720092404946
22945,0.0067164489709246045
22946,-0.051226910404075454
22947,-0.050050640872825625
22948,0.0020999938927994677
22949,0.03108778686154956
22950,0.003501849361549514
22951,-0.03160899048220034
22952,-0.02511533813845057
22953,-0.005642437747825468
22954,-0.03296250610720053
22955,-0.09926060181032548
22956,-0.12792612915407542
22957,-0.07478452759157528
22958,0.006958148189674551
22959,0.03286830443967448
22960,-0.0029031799353256282
22961,-0.02684751587282541
22962,0.010140521236549516
22963,0.06382997436154958
22964,0.05265541381467442
22965,-0.03127866821657532
22966,-0.10450547485720052
22967,-0.09445884399782534
22968,-0.030013775638450424
22969,0.0007303649865495476
22970,-0.029473980716575587
22971,-0.06003281860720033
22972,-0.04245322876345048
22973,-0.010951763919700541
22974,-0.020055767825950532
22975,-0.05323301391970037
22976,-0.045563092044700326
22977,0.013500140377174619
22978,0.05462123412717457
22979,0.026205462642799437
22980,-0.029473980716575587
22981,-0.036805523685325525
22982,0.005789935299049587
22983,0.02751063842404955
22984,-0.008301129154075326
22985,-0.05063877563845054
22986,-0.037852886966575516
22987,0.010986468502174551
22988,0.025101702877174503
22989,-0.012853131107200433
22990,-0.041220562747825484
22991,-0.00968687134157542
22992,0.047386370845924564
22993,0.06416029662717437
22994,0.041319720455299525
22995,0.036348773189674555
22996,0.0665450622521746
22997,0.07983046264279947
22998,0.038274310299049485
22999,-0.01568906860720043
23000,-0.015600445560325582
23001,0.02991151733029951
23002,0.04670961303342458
23003,0.005105120845924516
23004,-0.03695054321657554
23005,-0.022206890872825458
23006,0.020735003658424622
23007,0.02163734740842438
23008,-0.024978375247825424
23009,-0.049728375247825474
23010,-0.008607281497825525
23011,0.05155165404904949
23012,0.0584884216271746
23013,0.01681141967404942
23014,-0.003507427982200495
23015,0.02734144897092472
23016,0.057924456783424505
23017,0.03785536498654962
23018,-0.0036282775915754684
23019,-0.0025889709509505643
23020,0.03855629272092442
23021,0.050552630611549576
23022,0.0036549255334246133
23023,-0.04495884399782546
23024,-0.037941510013450586
23025,-0.002806500247825472
23026,-0.005723004154075451
23027,-0.04852793579470038
23028,-0.06735630493532563
23029,-0.033631207279075426
23030,-0.0005264709509504861
23031,-0.02061973266970063
23032,-0.06331992798220054
23033,-0.060741802982200443
23034,-0.011330426029075413
23035,0.016763079830299565
23036,-0.010992047122825532
23037,-0.041994000247825625
23038,-0.012442242435325435
23039,0.05877846068967463
23040,0.09385707397092458
23041,0.06445839233029949
23042,0.02847743529904956
23043,0.043849505611549544
23044,0.08389100951779938
23045,0.07605995483029937
23046,0.01022108764279972
23047,-0.04122861938845057
23048,-0.02244053345095054
23049,0.02948451537717456
23050,0.04150502318967453
23051,0.010930072017799608
23052,0.0027606384240497217
23053,0.04429262084592467
23054,0.07846889037717442
23055,0.04928773803342468
23056,-0.011088726810325467
23057,-0.026517193607200396
23058,0.015296771236549489
23059,0.04936830443967444
23060,0.031289202877174516
23061,0.00033558959592450144
23062,0.01634413451779948
23063,0.06461146850217458
23064,0.0725875427209246
23065,0.018793353267799517
23066,-0.03060191040407534
23067,-0.015254010013450392
23068,0.03451991576779956
23069,0.045968402095924565
23070,0.011220111080299633
23071,-0.0040069397009503405
23072,0.04094105834592443
23073,0.0990294372521745
23074,0.10113222045529957
23075,0.05603114623654948
23076,0.03514027709592438
23077,0.06577968139279955
23078,0.09592763061154952
23079,0.08042665404904947
23080,0.051495257564674546
23081,0.0655702087365495
23082,0.10921303100217461
23083,0.11390199584592442
23084,0.06296791381467437
23085,0.020074359127174368
23086,0.031039447017799482
23087,0.055692767330299375
23088,0.03667909545529957
23089,-0.006883160404075328
23090,-0.006915386966575454
23091,0.049891986080299544
23092,0.09739393920529937
23093,0.08219105834592466
23094,0.036880511470924526
23095,0.025109759517799368
23096,0.04455848998654943
23097,0.03661464233029954
23098,-0.015407086185325491
23099,-0.05303159790407541
23100,-0.026726666263450438
23101,0.027607318111549484
23102,0.03743641967404954
23103,-0.00113877563845044
23104,-0.02316563110720038
23105,-0.0005184143103256211
23106,0.015441790767799501
23107,-0.01740513306032554
23108,-0.05855845337282539
23109,-0.044966900638450324
23110,0.011445697017799628
23111,0.03807289428342453
23112,0.006249163814674663
23113,-0.028660260013450456
23114,-0.009767437747825625
23115,0.03650184936154943
23116,0.03953114623654952
23117,-0.008115826419700323
23118,-0.03902915649782557
23119,-0.014150250247825458
23120,0.018583880611549475
23121,0.00047255248654942683
23122,-0.04562754516970058
23123,-0.046231793216575445
23124,0.015715716549049574
23125,0.07201552123654942
23126,0.06172719115842451
23127,0.013419573970924414
23128,0.0007787048302996258
23129,0.038322650142799564
23130,0.06619862670529941
23131,0.04367225951779963
23132,0.01079310912717446
23133,0.026269915767799468
23134,0.07552015990842453
23135,0.08961122436154967
23136,0.04873182983029967
23137,0.011985491939674464
23138,0.028678851314674514
23139,0.06418446654904941
23140,0.05112465209592454
23141,-0.00867979126345042
23142,-0.04192954712282537
23143,-0.00493345337282558
23144,0.053871966549049466
23145,0.06018837279904954
23146,0.017431781002174462
23147,-0.0046917541540754115
23148,0.020662493892799505
23149,0.037952044674049557
23150,0.00019862670529957605
23151,-0.052830181888450456
23152,-0.048826031497825495
23153,0.014305804439674663
23154,0.06830946654904957
23155,0.07416664428342457
23156,0.06681093139279959
23157,0.07908119506467437
23158,0.07854140014279953
23159,0.02652772826779959
23160,-0.04159922485720058
23161,-0.05328941040407553
23162,-0.000816510013450511
23163,0.04501771850217451
23164,0.032723284908424466
23165,-0.002105572513450449
23166,0.0036952087365496045
23167,0.042326800533424525
23168,0.04615370483029957
23169,-0.005400738529075522
23170,-0.05006675415407558
23171,-0.035113629154075454
23172,0.00561268920529967
23173,0.0070467712365496205
23174,-0.026605816654075465
23175,-0.03143174438845042
23176,0.011937152095924608
23177,0.04351112670529966
23178,0.017617083736549466
23179,-0.024801129154075507
23180,-0.02320591431032537
23181,0.006909808345924473
23182,0.002599505611549535
23183,-0.04350059204470047
23184,-0.06660703735720053
23185,-0.02320591431032537
23186,0.041448626705299585
23187,0.052421771236549564
23188,0.009826312252174674
23189,-0.01410191040407538
23190,0.018003802486549425
23191,0.053042132564674604
23192,0.02485194701779947
23193,-0.0462479064978254
23194,-0.07750767212282539
23195,-0.03975425415407563
23196,0.003888568111549473
23197,-0.004989849857200523
23198,-0.03638657837282544
23199,-0.025365093997825383
23200,0.02647938842404951
23201,0.05568471068967451
23202,0.03691273803342443
23203,0.01844691772092455
23204,0.03626820678342457
23205,0.05097157592404966
23206,0.014797259517799422
23207,-0.04234849243532546
23208,-0.04851182251345043
23209,0.00627333373654948
23210,0.05351747436154963
23211,0.042479876705299624
23212,0.007804095455299587
23213,0.011912982174049569
23214,0.04911049193967454
23215,0.05187391967404942
23216,-0.00724570923220047
23217,-0.06766245727907538
23218,-0.059903912357200495
23219,-0.001847760013450328
23220,0.023659564205299466
23221,-0.016945904544700463
23222,-0.06343272095095043
23223,-0.05079990845095028
23224,-0.0010501525915753707
23225,0.015014788814674551
23226,-0.015447369388450483
23227,-0.03443687134157547
23228,-0.009316265872825413
23229,0.01696449584592452
23230,0.000859271236549608
23231,-0.02716978149782534
23232,-0.011306256107200374
23233,0.03715443725217438
23234,0.051326068111549494
23235,0.008770892330299374
23236,-0.03184263306032542
23237,-0.014158306888450323
23238,0.0323043395959246
23239,0.033238909908424485
23240,-0.020434429935325626
23241,-0.05888071899782554
23242,-0.03856992798220049
23243,-0.005304058841575587
23244,-0.019024517825950493
23245,-0.05988779907595054
23246,-0.059259381107200415
23247,-0.004788433841575568
23248,0.03755726928342451
23249,0.017592913814674427
23250,-0.02774985962282539
23251,-0.03237437134157539
23252,-0.0012596252478254133
23253,-0.0002606018103252783
23254,-0.049663922122825443
23255,-0.08619273071657552
23256,-0.052403179935325506
23257,0.018696673580299583
23258,0.049223284908424425
23259,0.025206439205299525
23260,0.00649086303342461
23261,0.028638568111549523
23262,0.04919911498654961
23263,0.01857582397092461
23264,-0.03548423462282546
23265,-0.04318638306032563
23266,0.0017696716271746737
23267,0.02825990600217443
23268,-0.007173199466575575
23269,-0.05521494751345046
23270,-0.04634458618532533
23271,0.007981341549049503
23272,0.03252186889279951
23273,-0.0015899475134504293
23274,-0.039802593997825486
23275,-0.03584678345095038
23276,-0.022069927982200532
23277,-0.04607871704470057
23278,-0.08371934204470044
23279,-0.07125571899782557
23280,-0.005078472904075371
23281,0.04516273803342452
23282,0.03253798217404946
23283,-0.0036202209509503813
23284,1.3323970924572492e-05
23285,0.03533363647092447
23286,0.03542225951779954
23287,-0.02215855102907538
23288,-0.07456699829470037
23289,-0.057374127200950475
23290,0.006837298580299578
23291,0.045348040767799525
23292,0.041206927486549416
23293,0.044663226314674676
23294,0.07991908568967454
23295,0.0988038513146745
23296,0.054879046627174466
23297,-0.015785748294700586
23298,-0.036741070560325495
23299,-0.00013169556032543994
23300,0.02560121459592457
23301,0.004508929439674514
23302,-0.017542095950950465
23303,0.0015924255334245352
23304,0.028090716549049377
23305,0.010414447017799588
23306,-0.03135117798220044
23307,-0.02950620727907549
23308,0.02716420287717458
23309,0.06801137084592446
23310,0.040078997799049665
23311,-0.014561138919700456
23312,-0.021070904544700397
23313,0.01928480834592472
23314,0.03458436889279959
23315,-0.00694761352907558
23316,-0.04988145141970057
23317,-0.038368511966575536
23318,-0.00047007446657554297
23319,-0.0017188537634504897
23320,-0.04302525024782544
23321,-0.05856651001345048
23322,-0.01344126587282557
23323,0.04367225951779963
23324,0.050874896236549505
23325,0.022120745845924494
23326,0.019550677486549484
23327,0.05309852904904955
23328,0.06809999389279953
23329,0.03908803100217462
23330,0.01409633178342462
23331,0.03850795287717457
23332,0.07887172240842455
23333,0.06797108764279947
23334,0.008069964595924572
23335,-0.028144635013450436
23336,-0.005988873294700436
23337,0.021452044674049375
23338,0.0010123474084244855
23339,-0.03589512329470046
23340,-0.025429547122825413
23341,0.02427186889279942
23342,0.04223012084592437
23343,0.004299456783424471
23344,-0.030102398685325493
23345,-0.01020249634157544
23346,0.03441517943967454
23347,0.05062514037717447
23348,0.04645180053342446
23349,0.06573134154904947
23350,0.09927919311154954
23351,0.08630800170529951
23352,0.012952288814674473
23353,-0.05112217407595043
23354,-0.04371812134157538
23355,0.0036871520959245174
23356,0.011727679439674565
23357,-0.03342173462282538
23358,-0.06388389282595042
23359,-0.03321226196657534
23360,0.01623939818967446
23361,0.02058998412717461
23362,-0.009018170169700523
23363,-0.0073423889197006265
23364,0.03971644897092452
23365,0.06740712279904937
23366,0.029347552486549633
23367,-0.02955454712282557
23368,-0.03863438110720052
23369,-0.003104595950950584
23370,0.014015765377174416
23371,-0.00480454712282552
23372,-0.011668804935325516
23373,0.01565932006467463
23374,0.028823870845924526
23375,-0.011241802982200566
23376,-0.06211948852907545
23377,-0.05553721313845039
23378,0.0033326599084244624
23379,0.042922991939674526
23380,0.028799700924049487
23381,0.008690325924049613
23382,0.03305360717404948
23383,0.07327235717404967
23384,0.06359633178342472
23385,0.004943988033424551
23386,-0.03163316040407538
23387,-0.010573101810325447
23388,0.016738909908424526
23389,-0.004981793216575436
23390,-0.047883404544700525
23391,-0.04568394165407552
23392,5.267330299485451e-06
23393,0.019075335689674677
23394,-0.018371929935325326
23395,-0.056882672122825495
23396,-0.04462046509157558
23397,-0.013159283450950632
23398,-0.024511090091575483
23399,-0.07150547485720038
23400,-0.08548374634157563
23401,-0.04003623657595057
23402,0.005161517330299459
23403,-0.00971104126345046
23404,-0.05689878540407545
23405,-0.06376304321657544
23406,-0.019056744388450397
23407,0.014080218502174668
23408,-0.005626324466575516
23409,-0.03694248657595045
23410,-0.020418316654075452
23411,0.02789735717404951
23412,0.03618764037717437
23413,-0.014166363529075632
23414,-0.05781724243532538
23415,-0.04190537720095033
23416,-0.00244395141970033
23417,-0.004973736575950571
23418,-0.04217124634157554
23419,-0.047988140872825324
23420,-0.005876080325950328
23421,0.02184682006467442
23422,-0.007503521732200369
23423,-0.04835068970095047
23424,-0.0367732971228254
23425,0.01022108764279972
23426,0.018543597408424484
23427,-0.030956402591575394
23428,-0.07380161743532554
23429,-0.06059678345095043
23430,-0.028426617435325374
23431,-0.036096539310325415
23432,-0.06953965454470046
23433,-0.0637791564978254
23434,-0.003942486575950532
23435,0.04745082397092437
23436,0.03870936889279952
23437,-5.1129154075457706e-05
23438,-0.011016217044700571
23439,0.0006659118615495174
23440,-0.015262066654075479
23441,-0.06118491821657557
23442,-0.07841807251345045
23443,-0.03752256470095028
23444,0.011220111080299633
23445,0.01045473022092458
23446,-0.020796978763450324
23447,-0.02488169556032549
23448,-0.0005989807165753813
23449,-0.0012273986853255092
23450,-0.041712017825950465
23451,-0.06616392212282562
23452,-0.02910337524782558
23453,0.03207875365842461
23454,0.0476683532677995
23455,0.01664223022092437
23456,0.0037757751427995867
23457,0.03950697631467448
23458,0.07434389037717448
23459,0.05499989623654966
23460,0.0053709899865495014
23461,-0.01307066040407534
23462,0.002913714595924377
23463,-1.0845950950466587e-05
23464,-0.03852964477907528
23465,-0.06014561157595044
23466,-0.023794049075950507
23467,0.029573138424049628
23468,0.028147113033424542
23469,-0.02779819946657547
23470,-0.06313462524782554
23471,-0.030674420169700456
23472,0.02371596068967463
23473,0.026261859127174603
23474,-0.02001548462282554
23475,-0.043830914310325486
23476,-0.01322373657595044
23477,0.020154925533424572
23478,0.004339739986549462
23479,-0.03163316040407538
23480,-0.021804058841575324
23481,0.03298109740842459
23482,0.05947938842404943
23483,0.019317034908424624
23484,-0.03372788696657558
23485,-0.0337520568884504
23486,0.0037677185021747217
23487,0.01354042358029961
23488,-0.0167847717322005
23489,-0.03400181274782543
23490,-0.013481549075950339
23491,-0.0016463439978253724
23492,-0.033550640872825443
23493,-0.06647007446657538
23494,-0.04356504516970028
23495,0.014692523189674622
23496,0.03621181029904963
23497,0.0020033142052995334
23498,-0.027564556888450387
23499,-0.002822613529075424
23500,0.041488909908424576
23501,0.038789935299049505
23502,-0.007592144779075438
23503,-0.027959332279075433
23504,0.00948793334592457
23505,0.05085878295529955
23506,0.03854017943967447
23507,-0.002838726810325376
23508,-0.00818833618532544
23509,0.027438128658424432
23510,0.044921038814674574
23511,0.015739886470924613
23512,-0.014641705325950438
23513,-0.0014449279822004168
23514,0.027518695064674414
23515,0.01913173217404962
23516,-0.015374859622825587
23517,-0.014899517825950337
23518,0.034157366939674416
23519,0.07003358764279954
23520,0.043785052486549514
23521,-0.008397808841575483
23522,-0.019193707279075323
23523,0.00902064818967463
23524,0.010253314205299624
23525,-0.03874717407595063
23526,-0.07886118774782558
23527,-0.05918687134157552
23528,-0.013054547122825388
23529,-0.0016705139197004115
23530,-0.018533062747825513
23531,-0.005876080325950328
23532,0.04442152709592451
23533,0.06788246459592462
23534,0.024416888424049432
23535,-0.03514585571657558
23536,-0.03782066040407539
23537,0.010237200924049672
23538,0.03812123412717461
23539,0.016255511470924633
23540,-0.006891217044700415
23541,0.009632952877174583
23542,0.029839007564674613
23543,-0.0012193420447004222
23544,-0.0643431213415755
23545,-0.08508897095095058
23546,-0.038263775638450515
23547,0.014313861080299528
23548,0.010470843502174532
23549,-0.025977398685325337
23550,-0.026299664310325488
23551,0.016481097408424628
23552,0.03243324584592466
23553,-0.0236812561072004
23554,-0.10051743774782551
23555,-0.11400425415407534
23556,-0.06064512329470051
23557,-0.01909702759157539
23558,-0.03490415649782541
23559,-0.061660260013450374
23560,-0.043661724857200435
23561,-0.003475201419700369
23562,0.0009317810021745032
23563,-0.026396343997825422
23564,-0.025856549075950586
23565,0.018567767330299523
23566,0.04393812865842461
23567,-0.002516461185325447
23568,-0.07957017212282547
23569,-0.1007430236853255
23570,-0.051460552982200536
23571,-0.006488385013450282
23572,-0.019701275638450477
23573,-0.05155723266970047
23574,-0.03855381470095054
23575,0.008577532955299505
23576,0.024884173580299374
23577,-0.0070523498572003795
23578,-0.03092417602907549
23579,-0.004707867435325586
23580,0.030676898189674562
23581,0.007449603267799532
23582,-0.06716294556032554
23583,-0.11028208618532553
23584,-0.06752549438845046
23585,0.01585267943967472
23586,0.054967669674049535
23587,0.035341693111549555
23588,0.01634413451779948
23589,0.03089442748654947
23590,0.03717055053342455
23591,-0.007640484622825516
23592,-0.0688145568884504
23593,-0.07229502563845047
23594,-0.008784527591575442
23595,0.04425233764279968
23596,0.023595111080299436
23597,-0.03533921509157545
23598,-0.05241929321657546
23599,-0.01570518188845038
23600,0.006168597408424459
23601,-0.031705670169700495
23602,-0.08254307251345039
23603,-0.07793467407595034
23604,-0.029989605716575385
23605,-0.009396832279075396
23606,-0.035113629154075454
23607,-0.049744488529075426
23608,-0.01633359985720051
23609,0.020767230220924526
23610,0.008247210689674489
23611,-0.028603863529075513
23612,-0.023262310794700536
23613,0.03061244506467453
23614,0.07091176147092448
23615,0.061694964595924606
23616,0.04517885131467447
23617,0.07360267943967447
23618,0.12311879272092452
23619,0.12259511108029941
23620,0.06171107787717456
23621,0.012090228267799485
23622,0.024030169674049473
23623,0.056659564205299606
23624,0.046846575924049505
23625,0.006990374752174677
23626,0.004315570064674423
23627,0.05750551147092442
23628,0.10474159545529949
23629,0.09093251342404951
23630,0.04687880248654963
23631,0.04446181029904972
23632,0.09102919311154967
23633,0.11567445678342447
23634,0.07275673217404943
23635,0.01045473022092458
23636,0.0005531188927996311
23637,0.03539808959592472
23638,0.04385756225217463
23639,-0.0005748107947005643
23640,-0.04114805298220037
23641,-0.023213970950950458
23642,0.02399794311154957
23643,0.031144183345924503
23644,-0.007882183841575463
23645,-0.028192974857200515
23646,0.008537249752174514
23647,0.054564837642799624
23648,0.04326137084592463
23649,-0.012675885013450516
23650,-0.03765147095095034
23651,-0.0015254943884506211
23652,0.04004677123654954
23653,0.03145839233029957
23654,-0.0020330627478253316
23655,0.00013417358029954585
23656,0.033947894283424374
23657,0.03263466186154962
23658,-0.029038922122825328
23659,-0.09003574829470051
23660,-0.08873862915407549
23661,-0.0494222229040755
23662,-0.03903721313845043
23663,-0.06361802368532543
23664,-0.06750132446657542
23665,-0.0323018615759505
23666,-0.011145123294700632
23667,-0.042614361575950443
23668,-0.08620078735720038
23669,-0.0830989807165754
23670,-0.04918052368532533
23671,-0.054586529544700335
23672,-0.11507578735720059
23673,-0.16402793579470054
23674,-0.15204771118532534
23675,-0.1189429748572004
23676,-0.12745884399782548
23677,-0.1656876037634505
23678,-0.16791123657595053
23679,-0.11813731079470058
23680,-0.07961045532595046
23681,-0.10347422485720048
23682,-0.15476279907595059
23683,-0.17102915649782546
23684,-0.15760679321657545
23685,-0.16888609009157562
23686,-0.2117393615759504
23687,-0.22627354126345045
23688,-0.17376035766970044
23689,-0.10274107056032533
23690,-0.09076890259157544
23691,-0.1377068908728254
23692,-0.16845908813845045
23693,-0.14445029907595042
23694,-0.11499522095095038
23695,-0.1318174865759505
23696,-0.16480942993532532
23697,-0.14918760376345053
23698,-0.08769932251345058
23699,-0.05121079712282528
23700,-0.07511484985720052
23701,-0.10818735962282533
23702,-0.09155845337282553
23703,-0.046723248294700426
23704,-0.04006846313845047
23705,-0.07991660766970043
23706,-0.10348228149782557
23707,-0.07207749634157556
23708,-0.028901959232200625
23709,-0.031230328372825467
23710,-0.06218394165407548
23711,-0.05565806274782559
23712,0.002212786861549576
23713,0.043865618892799496
23714,0.013419573970924414
23715,-0.05159751587282546
23716,-0.07285899048220057
23717,-0.03944810181032543
23718,-0.014053570560325523
23719,-0.03396958618532553
23720,-0.05751109009157562
23721,-0.033180035404075436
23722,0.014950335689674521
23723,0.017923236080299665
23724,-0.03367149048220042
23725,-0.07124766235720048
23726,-0.04611094360720047
23727,0.0014474060021745228
23728,0.004154437252174459
23729,-0.03160899048220034
23730,-0.04050352173220051
23731,-0.005408795169700387
23732,0.01649721068967458
23733,-0.008164166263450623
23734,-0.031012799075950337
23735,0.0020999938927994677
23736,0.062146136470924374
23737,0.07340126342404951
23738,0.02386098022092442
23739,-0.017244000247825575
23740,-0.0020330627478253316
23741,0.028549945064674676
23742,0.012920062252174569
23743,-0.034211285404075475
23744,-0.04276743774782554
23745,0.008513079830299475
23746,0.057731097408424414
23747,0.046008685299049557
23748,7.777709592460269e-05
23749,-0.010710064700950372
23750,0.02012269897092467
23751,0.02890443725217451
23752,-0.014005230716575445
23753,-0.05449790649782549
23754,-0.03829600220095042
23755,0.006297503658424519
23756,0.01611049193967462
23757,-0.007221539310325431
23758,-0.004796490482200433
23759,0.038274310299049485
23760,0.060921527095924466
23761,0.01876918334592448
23762,-0.04294468384157546
23763,-0.051226910404075454
23764,-0.00809971313845037
23765,0.017512347408424667
23766,-0.006939556888450493
23767,-0.03505723266970051
23768,-0.020756695560325333
23769,0.006829241939674491
23770,-0.008695904544700372
23771,-0.056560406497825566
23772,-0.06789609985720046
23773,-0.01797715454470028
23774,0.03133754272092437
23775,0.017600970455299514
23776,-0.03280942993532543
23777,-0.04525693970095057
23778,-0.0037088439978254506
23779,0.033690081783424475
23780,0.02682582397092448
23781,0.007215960689674672
23782,0.012638079830299631
23783,0.016916156002174665
23784,-0.024656109622825495
23785,-0.08927036743532546
23786,-0.10415903931032533
23787,-0.047561138919700374
23788,0.016577777095924562
23789,0.02513392943967463
23790,-0.00022031860720050922
23791,0.006982318111549368
23792,0.05343690795529943
23793,0.07245057983029968
23794,0.025415911861549567
23795,-0.03531504516970063
23796,-0.0389405334509505
23797,0.005153460689674372
23798,0.02806654662717456
23799,0.006925921627174425
23800,-0.007632427982200429
23801,0.018172991939674477
23802,0.042093157955299665
23803,0.01615077514279961
23804,-0.02882139282595042
23805,-0.023367047122825335
23806,0.034399066158424585
23807,0.06813222045529943
23808,0.030233782955299437
23809,-0.030263531497825458
23810,-0.03811875610720028
23811,0.004210833736549624
23812,0.02686610717404947
23813,-0.002532574466575399
23814,-0.03323643188845038
23815,-0.008228619388450431
23816,0.047853656002174505
23817,0.05931019897092438
23818,0.009270404049049663
23819,-0.032688580325950456
23820,-0.0066736877478255074
23821,0.05543495483029948
23822,0.07871864623654967
23823,0.05245399779904947
23824,0.03582509154904967
23825,0.06015614623654941
23826,0.08293226928342468
23827,0.06320155639279967
23828,0.030886370845924604
23829,0.03286830443967448
23830,0.0502787048302995
23831,0.02988734740842447
23832,-0.02281919556032541
23833,-0.04151060181032551
23834,0.005435443111549532
23835,0.061976947017799544
23836,0.05682069701779957
23837,0.0026881286584246045
23838,-0.02333482056032543
23839,0.008650042720924622
23840,0.04450209350217449
23841,0.036260150142799485
23842,0.015288714595924624
23843,0.03699330443967441
23844,0.08662221068967457
23845,0.09502528686154954
23846,0.044832415767799505
23847,0.0020838806115495156
23848,0.022007952877174608
23849,0.07097621459592451
23850,0.08121620483029957
23851,0.052848773189674514
23852,0.046508197017799624
23853,0.08092616576779954
23854,0.09981898803342437
23855,0.06287123412717444
23856,0.014652239986549631
23857,0.02193544311154949
23858,0.07551210326779967
23859,0.10243739623654946
23860,0.0705733825646746
23861,0.032554095455299414
23862,0.04584755248654937
23863,0.08842689818967453
23864,0.09767592162717453
23865,0.06946962279904967
23866,0.05951967162717442
23867,0.08915199584592437
23868,0.10746473998654937
23869,0.07004164428342463
23870,0.013032855220924677
23871,0.005596575924049496
23872,0.04707216186154972
23873,0.06505458373654949
23874,0.022418841549049606
23875,-0.03036826782595048
23876,-0.03770786743532528
23877,-0.02132066040407543
23878,-0.033099468997825454
23879,-0.06253843384157554
23880,-0.04967197876345053
23881,0.018736956783424574
23882,0.07767128295529946
23883,0.0690426208459245
23884,0.02247523803342455
23885,0.011945208736549473
23886,0.04810341186154954
23887,0.06527211303342462
23888,0.02552064818967459
23889,-0.021699322513450525
23890,-0.016744488529075507
23891,0.01911561889279967
23892,0.018970599361549434
23893,-0.02397935181032551
23894,-0.042759381107200456
23895,0.003904681392799425
23896,0.06615028686154956
23897,0.07036390990842456
23898,0.02144398803342451
23899,-0.013215679935325575
23900,-0.007753277591575625
23901,-0.00392637329470058
23902,-0.02728257446657545
23903,-0.03711167602907528
23904,0.008803118892799722
23905,0.07651918334592467
23906,0.09276942748654937
23907,0.04921522826779956
23908,0.013637103267799544
23909,0.028952777095924587
23910,0.05437147826779953
23911,0.035663958736549484
23912,-0.0070201232947004755
23913,-0.009018170169700523
23914,0.03625209350217462
23915,0.06001112670529962
23916,0.01917201537717461
23917,-0.037917340091575324
23918,-0.04238877563845045
23919,-0.003185162357200566
23920,0.012976458736549512
23921,-0.015286236575950518
23922,-0.03631406860720032
23923,-0.011942730716575367
23924,0.01942982787717451
23925,0.003961077877174368
23926,-0.03827988891970047
23927,-0.03747422485720042
23928,0.02345814818967451
23929,0.07999159545529944
23930,0.07548793334592463
23931,0.04024013061154963
23932,0.045074114986549674
23933,0.09541200561154972
23934,0.12159608764279972
23935,0.08393129272092459
23936,0.03361757201779958
23937,0.037291400142799525
23938,0.08083754272092447
23939,0.09420350951779954
23940,0.05690932006467442
23941,0.02656801147092458
23942,0.05088295287717437
23943,0.09415516967404947
23944,0.08903114623654962
23945,0.03858046264279946
23946,0.01420106811154942
23947,0.05130995483029954
23948,0.09890858764279953
23949,0.09721669311154946
23950,0.0631129333459246
23951,0.05358998412717453
23952,0.07126625365842454
23953,0.06470814818967452
23954,0.01919618529904943
23955,-0.01062949829470039
23956,0.01992128295529949
23957,0.07389271850217449
23958,0.08034608764279949
23959,0.035808978267799496
23960,0.00762684936154967
23961,0.03194179076779946
23962,0.06066371459592457
23963,0.039434466549049585
23964,-0.0043211486853256265
23965,0.002808978267799578
23966,0.07341737670529946
23967,0.1305470153771746
23968,0.10183314818967437
23969,0.01462807006467437
23970,-0.033550640872825443
23971,0.00951210326779961
23972,0.08808851928342443
23973,0.10545057983029937
23974,0.04225429076779963
23975,-0.021441510013450626
23976,-0.004417828372825339
23977,0.07730067748654967
23978,0.12805751342404958
23979,0.08958705443967463
23980,0.012275531002174489
